Region,Beg,End,Count
  778,   7698729,   7698735, 1.857
  779,   7699586,   7699977, 1.237
  780,   7701143,   7708172, 2.341
  781,   7708604,   7708631, 1.000
  782,   7708656,   7708659, 1.000
  783,   7709382,   7709778, 1.053
  784,   7710311,   7710326, 1.000
  785,   7711121,   7711227, 1.000
  786,   7711633,   7711634, 1.000
  787,   7712701,   7713307, 1.244
  788,   7713978,   7714704, 1.052
  789,   7714974,   7715180, 1.000
  790,   7718087,   7718615, 1.021
  791,   7719978,   7720062, 1.000
  792,   7721897,   7721906, 1.000
  793,   7722243,   7722286, 1.000
  794,   7725428,   7729094, 1.860
  795,   7729552,   7729672, 1.017
  796,   7730050,   7730099, 1.000
  797,   7730173,   7730846, 1.000
  798,   7731177,   7731886, 1.406
  799,   7732404,   7733399, 1.180
  800,   7733459,   7733483, 1.000
  801,   7733818,   7733904, 1.000
  802,   7736063,   7736948, 1.368
  803,   7737110,   7737113, 1.000
  804,   7737625,   7737639, 1.000
  805,   7738571,   7742580, 1.463
  806,   7743295,   7743486, 1.000
  807,   7743842,   7743855, 1.000
  808,   7744328,   7745757, 1.001
  809,   7746171,   7746445, 1.258
  810,   7747704,   7747707, 1.000
  811,   7748080,   7748402, 1.074
  812,   7748404,   7748898, 1.020
  813,   7749063,   7759599, 1.029
  814,   7761623,   7761696, 1.932
  815,   7762226,   7762698, 1.860
  816,   7763187,   7763191, 1.000
  817,   7763936,   7763938, 1.000
  818,   7764429,   7764736, 1.016
  819,   7765697,   7765742, 1.000
  820,   7766139,   7767568, 1.262
  821,   7767587,   7767634, 1.000
  822,   7767731,   7768330, 1.198
  823,   7769474,   7769475, 1.000
  824,   7770516,   7771001, 1.000
  825,   7771204,   7771205, 1.000
  826,   7772747,   7772751, 1.000
  827,   7773529,   7773533, 1.000
  828,   7774448,   7774605, 1.000
  829,   7774651,   7774700, 1.000
  830,   7775419,   7775420, 1.000
  831,   7780025,   7780034, 1.000
  832,   7782987,   7783176, 1.000
  833,   7784610,   7784715, 1.000
  834,   7784999,   7785015, 1.000
  835,   7785906,   7786306, 1.130
  836,   7786905,   7786971, 1.000
  837,   7787273,   7788951, 1.392
  838,   7790934,   7793934, 1.453
  839,   7795898,   7795924, 1.000
  840,   7796139,   7798036, 1.002
  841,   7799051,   7799054, 1.000
  842,   7802157,   7802420, 1.000
  843,   7803293,   7803317, 1.000
  844,   7805243,   7806336, 1.000
  845,   7807070,   7807093, 1.000
  846,   7807309,   7807436, 1.000
  847,   7807479,   7807481, 1.000
  848,   7807610,   7807633, 1.000
  849,   7809052,   7809286, 1.000
  850,   7809335,   7809508, 1.000
  851,   7811073,   7812628, 1.193
  852,   7814581,   7815138, 1.000
  853,   7815617,   7815625, 1.000
  854,   7816896,   7816907, 1.000
  855,   7819863,   7820332, 1.004
  856,   7821120,   7821130, 1.000
  857,   7822862,   7822985, 1.000
  858,   7824664,   7824666, 1.000
  859,   7825516,   7825523, 1.000
  860,   7827218,   7829922, 1.060
  861,   7830564,   7835920, 1.628
  862,   7838048,   7839802, 2.282
  863,   7840145,   7845115, 2.121
  864,   7846073,   7846276, 1.010
  865,   7846566,   7846714, 1.000
  866,   7847028,   7848628, 1.031
  867,   7849124,   7849474, 1.142
  868,   7849989,   7850386, 2.510
  869,   7852263,   7856245, 1.333
  870,   7856862,   7856874, 1.000
  871,   7860280,   7860423, 1.000
  872,   7860716,   7860727, 1.000
  873,   7861874,   7861880, 1.000
  874,   7862716,   7862822, 1.056
  875,   7863158,   7863626, 1.000
  876,   7881539,   7881599, 1.000
  877,   7883168,   7883224, 1.000
  878,   7884192,   7885017, 1.936
  879,   7886374,   7887087, 1.200
  880,   7889564,   7889828, 1.000
  881,   7891395,   7891900, 1.000
  882,   7893133,   7893134, 1.000
  883,   7893759,   7893896, 1.065
  884,   7894345,   7894749, 1.370
  885,   7896440,   7896618, 1.000
  886,   7897315,   7898704, 1.318
  887,   7902158,   7902229, 1.181
  888,   7904537,   7904551, 1.600
  889,   7905365,   7905371, 1.000
  890,   7908677,   7908680, 1.000
  891,   7910237,   7910281, 1.000
  892,   7913800,   7913874, 1.000
  893,   7915046,   7916720, 1.138
  894,   7918701,   7918839, 1.000
  895,   7919829,   7920305, 1.090
  896,   7921461,   7922284, 1.096
  897,   7922798,   7922799, 1.000
  898,   7923457,   7923664, 1.683
  899,   7923687,   7923688, 1.000
  900,   7924926,   7925376, 1.000
  901,   7928150,   7928159, 1.000
  902,   7928498,   7928522, 1.000
  903,   7929328,   7930639, 1.130
  904,   7932058,   7932064, 1.000
  905,   7932249,   7932250, 1.000
  906,   7933499,   7933512, 1.000
  907,   7934130,   7934133, 1.000
  908,   7934341,   7934351, 1.909
  909,   7935240,   7935519, 1.000
  910,   7936529,   7936533, 1.000
  911,   7937757,   7937760, 1.000
  912,   7938126,   7938328, 1.000
  913,   7939641,   7942003, 2.084
  914,   7942496,   7942499, 1.000
  915,   7942746,   7943433, 1.003
  916,   7943538,   7943886, 1.000
  917,   7948548,   7948549, 1.000
  918,   7949153,   7949216, 1.000
  919,   7949690,   7951807, 1.004
  920,   7952231,   7952233, 1.000
  921,   7956476,   7956478, 1.000
  922,   7961529,   7961613, 1.235
  923,   7962179,   7964013, 1.274
  924,   7964440,   7964471, 1.000
  925,   7966131,   7966800, 2.394
  926,   7967086,   7967139, 1.000
  927,   7969179,   7969188, 1.000
  928,   7969314,   7969914, 1.110
  929,   7970546,   7970551, 1.000
  930,   7970677,   7971729, 1.434
  931,   7972308,   7972326, 1.000
  932,   7972443,   7974033, 2.243
  933,   7977686,   7978396, 1.000
  934,   7978641,   7978725, 1.000
  935,   7978736,   7980819, 1.637
  936,   7980827,   7980871, 1.000
  937,   7981532,   7981534, 1.000
  938,   7982152,   7982154, 1.000
  939,   7982640,   7983389, 1.392
  940,   7983931,   7983940, 1.000
  941,   7984637,   7985029, 1.000
  942,   7986288,   7986577, 1.000
  943,   7986774,   7987164, 1.000
  944,   7988036,   7988051, 1.000
  945,   7988436,   7988936, 1.102
  946,   7989149,   7989379, 1.000
  947,   7989932,   7990179, 1.770
  948,   7990606,   7990617, 1.000
  949,   7990769,   7990907, 1.000
  950,   7993236,   7993667, 1.000
  951,   7993975,   7994603, 1.006
  952,   7996181,   7996205, 1.000
  953,   7996864,   7996885, 1.000
  954,   7996989,   7999042, 1.767
  955,   8000881,   8000931, 1.000
  956,   8001845,   8001848, 1.000
  957,   8003068,   8003917, 1.186
  958,   8004089,   8004093, 1.000
  959,   8004600,   8004619, 1.000
  960,   8005866,   8006653, 1.041
  961,   8007634,   8007660, 1.000
  962,   8007768,   8008599, 1.712
  963,   8008953,   8010630, 1.485
  964,   8010775,   8010813, 1.000
  965,   8011022,   8011217, 1.000
  966,   8011406,   8011869, 1.000
  967,   8012113,   8012125, 1.000
  968,   8012787,   8012893, 1.262
  969,   8012900,   8013170, 1.181
  970,   8013982,   8015541, 1.706
  971,   8015916,   8016345, 1.000
  972,   8017199,   8018666, 1.952
  973,   8019410,   8020022, 1.225
  974,   8020743,   8021723, 1.036
  975,   8022545,   8022549, 1.000
  976,   8023166,   8023481, 1.627
  977,   8024892,   8025759, 1.392
  978,   8026500,   8026548, 1.000
  979,   8027537,   8028033, 1.000
  980,   8028197,   8028222, 1.385
  981,   8028346,   8029123, 1.240
  982,   8031508,   8031630, 1.098
  983,   8032775,   8032781, 1.000
  984,   8034783,   8034838, 1.714
  985,   8035245,   8035387, 1.000
  986,   8035831,   8036028, 1.005
  987,   8037027,   8037351, 1.000
  988,   8038613,   8038639, 1.000
  989,   8039309,   8040161, 1.000
  990,   8042788,   8043440, 1.908
  991,   8043762,   8043764, 1.000
  992,   8045793,   8045893, 1.000
  993,   8045898,   8045917, 1.000
  994,   8047470,   8048612, 1.007
  995,   8048744,   8049850, 1.000
  996,   8054530,   8054531, 1.000
  997,   8054864,   8057590, 1.155
  998,   8058339,   8058443, 1.571
  999,   8060649,   8060897, 1.000
 1000,   8060953,   8063029, 1.299
 1001,   8064177,   8064434, 1.112
 1002,   8065046,   8065196, 1.000
 1003,   8065511,   8065639, 1.000
 1004,   8066315,   8066800, 1.368
 1005,   8068083,   8068098, 1.000
 1006,   8069161,   8069312, 1.079
 1007,   8069636,   8069746, 2.477
 1008,   8070405,   8070411, 1.000
 1009,   8071961,   8071963, 1.000
 1010,   8073059,   8073273, 2.293
 1011,   8073949,   8074104, 1.378
 1012,   8074230,   8074315, 1.000
 1013,   8076792,   8077337, 1.000
 1014,   8080067,   8080096, 1.000
 1015,   8080708,   8080730, 1.000
 1016,   8083697,   8083773, 1.000
 1017,   8084427,   8084433, 1.000
 1018,   8085019,   8085297, 2.172
 1019,   8085471,   8085622, 1.000
 1020,   8089529,   8089530, 1.000
 1021,   8089868,   8089873, 1.000
 1022,   8091597,   8091632, 1.000
 1023,   8092852,   8093011, 1.000
 1024,   8093947,   8094025, 1.165
 1025,   8095850,   8096423, 1.000
 1026,   8096772,   8097119, 1.546
 1027,   8098061,   8099356, 1.201
 1028,   8101459,   8101528, 1.000
 1029,   8102155,   8106191, 3.108
 1030,   8110354,   8116442, 2.046
 1031,   8117355,   8119811, 1.396
 1032,   8121401,   8122978, 1.003
 1033,   8127319,   8127424, 1.000
 1034,   8127847,   8128195, 1.000
 1035,   8129282,   8129424, 1.000
 1036,   8133290,   8133346, 1.000
 1037,   8135031,   8135048, 1.000
 1038,   8136647,   8137054, 1.279
 1039,   8138030,   8138177, 1.000
 1040,   8140184,   8140197, 1.000
 1041,   8140234,   8140289, 1.000
 1042,   8140744,   8140824, 1.025
 1043,   8142739,   8142869, 1.260
 1044,   8144061,   8144062, 1.000
 1045,   8144925,   8144936, 1.000
 1046,   8145342,   8145390, 1.082
 1047,   8147160,   8147453, 1.364
 1048,   8148854,   8148894, 1.073
 1049,   8150130,   8150150, 1.000
 1050,   8155583,   8155734, 1.454
 1051,   8156566,   8159195, 1.008
 1052,   8163039,   8163093, 1.000
 1053,   8166535,   8166843, 1.000
 1054,   8171296,   8171332, 1.000
 1055,   8177089,   8185457, 1.812
 1056,   8186551,   8186966, 2.166
 1057,   8190731,   8190739, 1.000
 1058,   8194280,   8194293, 1.000
 1059,   8201916,   8202479, 1.000
 1060,   8205259,   8209374, 1.000
 1061,   8210211,   8210467, 1.000
 1062,   8211117,   8211165, 1.000
 1063,   8211930,   8211931, 1.000
 1064,   8212046,   8212595, 1.525
 1065,   8213364,   8216480, 1.218
 1066,   8217072,   8217886, 1.059
 1067,   8221348,   8223932, 1.678
 1068,   8224176,   8224695, 2.002
 1069,   8225690,   8226727, 1.201
 1070,   8226744,   8227084, 2.179
 1071,   8228259,   8228261, 1.000
 1072,   8229337,   8230892, 1.708
 1073,   8234693,   8234778, 1.000
 1074,   8235717,   8235772, 1.304
 1075,   8236833,   8238134, 1.000
 1076,   8241463,   8241533, 1.000
 1077,   8243745,   8244535, 1.135
 1078,   8253095,   8253344, 1.000
 1079,   8255956,   8255967, 1.000
 1080,   8256213,   8256277, 1.000
 1081,   8256956,   8257258, 1.000
 1082,   8259030,   8259105, 1.000
 1083,   8264570,   8268615, 1.043
 1084,   8274680,   8278354, 1.656
 1085,   8285254,   8285756, 1.000
 1086,   8313097,   8313215, 1.252
 1087,   8315248,   8315269, 1.000
 1088,   8326780,   8326788, 1.000
 1089,   8328236,   8328422, 1.000
 1090,   8333768,   8333795, 1.036
 1091,   8337390,   8347992, 1.020
 1092,   8351293,   8355350, 1.372
 1093,   8356871,   8356990, 1.000
 1094,   8357729,   8357846, 1.000
 1095,   8363683,   8363692, 1.000
 1096,   8366595,   8367210, 1.208
 1097,   8367944,   8368318, 1.976
 1098,   8368570,   8369486, 1.386
 1099,   8371335,   8371337, 1.000
 1100,   8374864,   8375674, 1.000
 1101,   8377793,   8378156, 1.000
 1102,   8378516,   8378884, 2.474
 1103,   8379111,   8379153, 1.581
 1104,   8379458,   8380283, 1.165
 1105,   8380668,   8392205, 1.190
 1106,   8395478,   8429205, 1.280
 1107,   8429974,   8430066, 1.000
 1108,   8430417,   8430464, 1.000
 1109,   8430568,   8430590, 1.000
 1110,   8431334,   8432169, 1.000
 1111,   8432638,   8433701, 1.000
 1112,   8435562,   8435795, 1.000
 1113,   8437412,   8437426, 1.000
 1114,   8440176,   8440329, 1.000
 1115,   8441369,   8441531, 2.049
 1116,   8442080,   8442082, 1.000
 1117,   8442352,   8442564, 1.000
 1118,   8445525,   8445614, 1.000
 1119,   8446509,   8447678, 1.000
 1120,   8447934,   8448276, 1.006
 1121,   8449295,   8449307, 1.000
 1122,   8453167,   8453209, 1.000
 1123,   8453816,   8454000, 1.000
 1124,   8454759,   8454803, 1.000
 1125,   8455780,   8455824, 1.533
 1126,   8458685,   8458790, 1.085
 1127,   8461625,   8463138, 1.541
 1128,   8463261,   8463359, 1.242
 1129,   8463476,   8469844, 2.858
 1130,   8470733,   8471049, 1.129
 1131,   8471709,   8472062, 2.274
 1132,   8472499,   8472516, 1.000
 1133,   8474338,   8474356, 1.000
 1134,   8477017,   8477272, 2.004
 1135,   8477783,   8477859, 1.091
 1136,   8479013,   8479066, 1.278
 1137,   8479977,   8480282, 1.000
 1138,   8480602,   8480756, 1.735
 1139,   8482939,   8483358, 1.552
 1140,   8483509,   8483510, 1.000
 1141,   8488012,   8489418, 1.272
 1142,   8490470,   8491586, 1.776
 1143,   8492770,   8493010, 1.000
 1144,   8494977,   8494999, 1.000
 1145,   8503592,   8503600, 1.000
 1146,   8506142,   8506185, 1.000
 1147,   8507588,   8507852, 1.000
 1148,   8509541,   8509564, 1.000
 1149,   8509684,   8510437, 1.053
 1150,   8510510,   8510759, 1.552
 1151,   8510899,   8511453, 1.000
 1152,   8513122,   8513148, 1.000
 1153,   8514821,   8514835, 1.000
 1154,   8516407,   8517165, 1.581
 1155,   8519216,   8519630, 2.041
 1156,   8520469,   8521074, 2.036
 1157,   8521216,   8522203, 2.066
 1158,   8522243,   8522315, 1.493
 1159,   8528001,   8528507, 1.381
 1160,   8529219,   8529410, 1.984
 1161,   8530889,   8530913, 1.000
 1162,   8530965,   8532990, 1.000
 1163,   8535650,   8535836, 1.000
 1164,   8536414,   8536867, 1.000
 1165,   8537849,   8537952, 1.000
 1166,   8538547,   8539689, 1.208
 1167,   8540443,   8540888, 1.000
 1168,   8541750,   8541757, 1.000
 1169,   8542883,   8542886, 1.000
 1170,   8545843,   8545857, 1.000
 1171,   8545874,   8546176, 1.000
 1172,   8547178,   8548240, 1.000
 1173,   8551614,   8551640, 1.000
 1174,   8551900,   8551902, 1.000
 1175,   8552851,   8552853, 1.000
 1176,   8553908,   8553916, 1.000
 1177,   8554371,   8554621, 1.000
 1178,   8554741,   8554795, 1.000
 1179,   8556021,   8556132, 2.170
 1180,   8557185,   8557187, 1.000
 1181,   8557441,   8557488, 1.000
 1182,   8558013,   8558126, 1.544
 1183,   8558304,   8558967, 1.173
 1184,   8560170,   8560179, 1.000
 1185,   8561120,   8561179, 1.000
 1186,   8562005,   8562254, 1.008
 1187,   8567985,   8567997, 1.000
 1188,   8568723,   8568880, 1.000
 1189,   8571995,   8572033, 1.000
 1190,   8573977,   8577058, 1.469
 1191,   8580901,   8580919, 1.000
 1192,   8581291,   8582596, 1.337
 1193,   8583574,   8584340, 2.280
 1194,   8586670,   8586671, 1.000
 1195,   8587401,   8587827, 2.571
 1196,   8589526,   8593796, 1.537
 1197,   8595570,   8595689, 1.158
 1198,   8595828,   8596083, 1.129
 1199,   8598433,   8598697, 1.083
 1200,   8599806,   8599811, 1.000
 1201,   8600913,   8601716, 1.037
 1202,   8603716,   8603916, 1.000
 1203,   8604046,   8605777, 1.260
 1204,   8605890,   8605892, 1.000
 1205,   8607107,   8607340, 1.030
 1206,   8607715,   8607973, 1.089
 1207,   8608507,   8608646, 1.007
 1208,   8609676,   8611905, 1.471
 1209,   8612200,   8618186, 1.457
 1210,   8618284,   8619104, 1.010
 1211,   8620616,   8621150, 1.019
 1212,   8621293,   8621308, 1.000
 1213,   8621558,   8621560, 1.000
 1214,   8622844,   8622845, 1.000
 1215,   8624776,   8624778, 1.000
 1216,   8625414,   8625439, 1.000
 1217,   8626065,   8626066, 1.000
 1218,   8627051,   8627127, 1.351
 1219,   8627640,   8627642, 1.000
 1220,   8627678,   8628982, 1.003
 1221,   8630800,   8631009, 1.957
 1222,   8631552,   8631619, 1.000
 1223,   8634660,   8634783, 1.040
 1224,   8636922,   8637177, 1.000
 1225,   8639042,   8639060, 1.000
 1226,   8639607,   8640390, 1.491
 1227,   8641190,   8641631, 1.000
 1228,   8643368,   8643372, 1.000
 1229,   8643416,   8644182, 1.091
 1230,   8644833,   8644835, 1.000
 1231,   8646225,   8646834, 1.000
 1232,   8647802,   8649375, 1.002
 1233,   8649594,   8650664, 1.511
 1234,   8652609,   8652630, 1.000
 1235,   8652677,   8652684, 1.000
 1236,   8652946,   8652948, 1.000
 1237,   8653514,   8653724, 1.000
 1238,   8654622,   8654965, 1.000
 1239,   8654989,   8656061, 1.000
 1240,   8656661,   8656897, 1.000
 1241,   8656900,   8656901, 1.000
 1242,   8658334,   8658640, 1.039
 1243,   8661614,   8661617, 1.000
 1244,   8662253,   8662280, 1.000
 1245,   8662619,   8662621, 1.000
 1246,   8663176,   8663636, 1.143
 1247,   8663960,   8663974, 1.133
 1248,   8665417,   8665477, 1.000
 1249,   8665825,   8665829, 1.000
 1250,   8667491,   8668206, 1.068
 1251,   8668209,   8668627, 1.000
 1252,   8669255,   8669523, 1.000
 1253,   8670128,   8670203, 1.158
 1254,   8671494,   8671676, 1.000
 1255,   8673384,   8673973, 2.376
 1256,   8674135,   8674628, 1.000
 1257,   8674799,   8674800, 1.000
 1258,   8675646,   8675648, 1.000
 1259,   8675992,   8676279, 1.281
 1260,   8676704,   8681579, 1.507
 1261,   8682422,   8682587, 1.127
 1262,   8684905,   8684926, 1.000
 1263,   8687329,   8692575, 1.004
 1264,   8694255,   8694286, 1.000
 1265,   8699632,   8703859, 1.177
 1266,   8705220,   8715756, 1.432
 1267,   8717448,   8717481, 1.118
 1268,   8721040,   8721197, 1.000
 1269,   8721693,   8721835, 1.839
 1270,   8721892,   8725065, 1.542
 1271,   8725981,   8726559, 1.542
 1272,   8728421,   8728422, 1.000
 1273,   8728812,   8728814, 1.000
 1274,   8730355,   8731918, 1.000
 1275,   8733567,   8733587, 1.000
 1276,   8733833,   8737000, 1.198
 1277,   8737163,   8737179, 1.000
 1278,   8738325,   8741054, 1.272
 1279,   8742062,   8743528, 1.000
 1280,   8744002,   8744014, 1.000
 1281,   8745897,   8745919, 1.000
 1282,   8746174,   8746186, 1.462
 1283,   8748906,   8751985, 1.271
 1284,   8753764,   8754280, 1.211
 1285,   8754679,   8754700, 1.000
 1286,   8755729,   8757884, 2.276
 1287,   8759073,   8761794, 1.071
 1288,   8762205,   8762208, 1.000
 1289,   8762365,   8763405, 1.031
 1290,   8763581,   8763586, 1.000
 1291,   8764453,   8764472, 1.000
 1292,   8764606,   8764623, 1.000
 1293,   8765484,   8765548, 1.000
 1294,   8765711,   8766480, 1.000
 1295,   8766943,   8767273, 1.000
 1296,   8768720,   8768764, 1.244
 1297,   8770561,   8771436, 1.003
 1298,   8771790,   8771792, 1.000
 1299,   8772028,   8772600, 1.267
 1300,   8772753,   8772756, 1.000
 1301,   8773657,   8773666, 1.900
 1302,   8773732,   8773883, 1.000
 1303,   8774711,   8774808, 2.010
 1304,   8776357,   8777871, 1.001
 1305,   8779272,   8779999, 1.239
 1306,   8780355,   8780523, 1.018
 1307,   8780608,   8806313, 1.170
 1308,   8806681,   8806687, 1.000
 1309,   8807622,   8807624, 1.000
 1310,   8809367,   8809374, 1.000
 1311,   8810656,   8811237, 1.000
 1312,   8811276,   8813426, 1.000
 1313,   8813508,   8813663, 1.000
 1314,   8815919,   8818931, 2.730
 1315,   8819094,   8819593, 1.088
 1316,   8819757,   8820242, 1.152
 1317,   8820682,   8820751, 1.543
 1318,   8820982,   8835341, 1.779
 1319,   8835580,   8836167, 1.000
 1320,   8840858,   8882369, 1.402
 1321,   8887954,   8951426, 1.556
 1322,   8953120,   8955596, 1.676
 1323,   8956534,   8956538, 1.000
 1324,   8956946,   8957091, 1.103
 1325,   8960689,   8962317, 1.805
 1326,   8962454,   8962461, 1.000
 1327,   8963393,   8963561, 1.000
 1328,   8964303,   8964773, 1.928
 1329,   8968854,   8994714, 1.949
 1330,   8997650,   8998770, 1.818
 1331,   8999071,   8999180, 1.000
 1332,   9000184,   9000269, 1.000
 1333,   9001403,   9015522, 2.395
 1334,   9016436,   9016523, 1.000
 1335,   9016900,   9017059, 1.000
 1336,   9017398,   9018070, 1.842
 1337,   9022235,   9022241, 1.000
 1338,   9022574,   9022584, 1.000
 1339,   9024949,   9025002, 1.074
 1340,   9026280,   9026567, 1.090
 1341,   9027147,   9027148, 1.000
 1342,   9029986,   9030041, 1.000
 1343,   9030121,   9031899, 1.679
 1344,   9032213,   9033072, 1.000
 1345,   9037329,   9037479, 1.013
 1346,   9037950,   9038033, 1.905
 1347,   9038059,   9038062, 1.000
 1348,   9041164,   9042192, 1.128
 1349,   9042236,   9042719, 1.054
 1350,   9043322,   9043466, 1.069
 1351,   9044971,   9045144, 1.000
 1352,   9045804,   9045963, 1.000
 1353,   9046398,   9047078, 1.767
 1354,   9047268,   9048988, 1.055
 1355,   9049005,   9049008, 1.000
 1356,   9049033,   9049152, 1.000
 1357,   9050837,   9050858, 1.000
 1358,   9051905,   9052522, 1.000
 1359,   9054264,   9054958, 1.001
 1360,   9055485,   9055536, 1.000
 1361,   9057539,   9057543, 1.000
 1362,   9057677,   9057682, 1.000
 1363,   9058290,   9058293, 1.000
 1364,   9062403,   9062605, 1.803
 1365,   9062834,   9064265, 1.001
 1366,   9064720,   9064914, 1.005
 1367,   9065049,   9065065, 1.000
 1368,   9065259,   9065275, 1.000
 1369,   9069472,   9069618, 1.007
 1370,   9070251,   9070281, 1.000
 1371,   9070488,   9070575, 1.000
 1372,   9070588,   9071111, 1.032
 1373,   9071352,   9071701, 1.000
 1374,   9071876,   9071877, 1.000
 1375,   9072224,   9072310, 2.011
 1376,   9072410,   9073119, 1.666
 1377,   9073379,   9073381, 1.000
 1378,   9073702,   9073742, 1.537
 1379,   9073790,   9075149, 1.258
 1380,   9075166,   9075167, 1.000
 1381,   9078195,   9078246, 1.000
 1382,   9079509,   9079583, 1.000
 1383,   9081992,   9082007, 1.000
 1384,   9084377,   9084379, 1.000
 1385,   9084576,   9084590, 1.000
 1386,   9084756,   9084955, 1.215
 1387,   9085387,   9085447, 1.000
 1388,   9085786,   9085791, 1.000
 1389,   9086404,   9086413, 1.700
 1390,   9087085,   9087124, 1.000
 1391,   9088507,   9088547, 1.000
 1392,   9088587,   9088773, 1.000
 1393,   9089242,   9089337, 1.021
 1394,   9093023,   9093024, 1.000
 1395,   9094517,   9095523, 1.000
 1396,   9096276,   9096513, 1.000
 1397,   9100494,   9100669, 1.017
 1398,   9101028,   9101033, 1.000
 1399,   9101383,   9102865, 1.001
 1400,   9103947,   9104221, 1.905
 1401,   9104634,   9104644, 1.000
 1402,   9106111,   9106391, 1.064
 1403,   9107638,   9108585, 1.071
 1404,   9108873,   9108915, 1.000
 1405,   9108951,   9111123, 2.362
 1406,   9112303,   9112305, 1.000
 1407,   9113698,   9113718, 1.000
 1408,   9113899,   9114200, 1.007
 1409,   9114246,   9114604, 1.320
 1410,   9114747,   9114857, 1.000
 1411,   9115213,   9115586, 1.000
 1412,   9115924,   9115972, 1.000
 1413,   9116440,   9116764, 1.000
 1414,   9117138,   9117846, 1.007
 1415,   9118306,   9118712, 1.405
 1416,   9119039,   9119295, 1.000
 1417,   9119384,   9119711, 1.756
 1418,   9119811,   9119816, 1.000
 1419,   9119924,   9120316, 1.290
 1420,   9120417,   9120486, 1.600
 1421,   9120663,   9121181, 1.023
 1422,   9124061,   9124063, 1.000
 1423,   9124574,   9124912, 1.000
 1424,   9125400,   9125577, 1.000
 1425,   9126328,   9126437, 1.000
 1426,   9128130,   9128319, 1.000
 1427,   9131798,   9131874, 1.584
 1428,   9132036,   9133119, 1.979
 1429,   9133322,   9133492, 1.000
 1430,   9133980,   9134697, 1.698
 1431,   9135196,   9135286, 1.000
 1432,   9135668,   9137270, 1.591
 1433,   9137537,   9137558, 1.227
 1434,   9139010,   9140595, 2.170
 1435,   9141324,   9141492, 1.000
 1436,   9144565,   9144917, 1.436
 1437,   9146599,   9146692, 1.979
 1438,   9147025,   9147058, 1.000
 1439,   9147330,   9147604, 1.087
 1440,   9147797,   9149043, 1.073
 1441,   9149202,   9149815, 3.081
 1442,   9150139,   9150488, 1.083
 1443,   9150989,   9151024, 1.000
 1444,   9151306,   9151324, 1.000
 1445,   9156407,   9156431, 1.000
 1446,   9156496,   9157593, 1.460
 1447,   9158162,   9158573, 1.325
 1448,   9159081,   9159856, 1.006
 1449,   9159964,   9159981, 1.000
 1450,   9161671,   9161679, 1.000
 1451,   9162544,   9162649, 1.000
 1452,   9164368,   9165308, 1.642
 1453,   9165963,   9166004, 1.000
 1454,   9166620,   9166656, 1.324
 1455,   9167869,   9167892, 1.000
 1456,   9168284,   9168329, 1.000
 1457,   9169400,   9169504, 1.019
 1458,   9169747,   9169876, 1.292
 1459,   9169879,   9170956, 1.438
 1460,   9171551,   9172608, 1.044
 1461,   9172886,   9173127, 1.236
 1462,   9173904,   9174002, 1.808
 1463,   9174097,   9174107, 1.000
 1464,   9174253,   9174255, 1.000
 1465,   9174298,   9174310, 1.000
 1466,   9174663,   9175109, 1.085
 1467,   9178825,   9179075, 1.068
 1468,   9180272,   9180299, 1.000
 1469,   9180401,   9180407, 1.000
 1470,   9181769,   9183205, 2.472
 1471,   9183713,   9183750, 1.000
 1472,   9184066,   9184176, 1.000
 1473,   9184984,   9185790, 1.390
 1474,   9186416,   9188698, 1.661
 1475,   9189054,   9190568, 1.000
 1476,   9190828,   9191281, 1.817
 1477,   9191356,   9191690, 1.203
 1478,   9192046,   9192368, 1.269
 1479,   9193699,   9193729, 1.000
 1480,   9195625,   9195648, 1.000
 1481,   9197647,   9198542, 1.343
 1482,   9198571,   9198721, 2.093
 1483,   9202793,   9202806, 1.000
 1484,   9202850,   9203616, 1.467
 1485,   9204704,   9205569, 1.092
 1486,   9205771,   9205772, 1.000
 1487,   9206778,   9207924, 1.046
 1488,   9208624,   9210008, 1.000
 1489,   9210892,   9210899, 1.000
 1490,   9210994,   9210997, 1.000
 1491,   9211319,   9211609, 1.296
 1492,   9212489,   9212496, 1.000
 1493,   9213070,   9213124, 1.000
 1494,   9214792,   9215529, 1.432
 1495,   9216138,   9216303, 1.006
 1496,   9216714,   9216734, 1.000
 1497,   9216916,   9217400, 1.002
 1498,   9217646,   9218494, 1.000
 1499,   9218701,   9218849, 1.000
 1500,   9218869,   9219090, 1.275
 1501,   9219341,   9219380, 1.000
 1502,   9219838,   9219933, 1.000
 1503,   9220532,   9221030, 1.092
 1504,   9221046,   9221192, 1.388
 1505,   9222451,   9223447, 1.063
 1506,   9223558,   9224975, 1.209
 1507,   9225448,   9225451, 1.000
 1508,   9225480,   9228394, 1.466
 1509,   9229978,   9230220, 2.045
 1510,   9232942,   9233155, 1.000
 1511,   9233292,   9235241, 2.077
 1512,   9235936,   9235979, 1.000
 1513,   9236424,   9237308, 1.023
 1514,   9237831,   9238315, 1.002
 1515,   9240027,   9241996, 1.649
 1516,   9243407,   9243422, 1.000
 1517,   9243966,   9244727, 2.180
 1518,   9246594,   9248112, 1.492
 1519,   9248935,   9250136, 1.319
 1520,   9251733,   9252958, 1.000
 1521,   9253056,   9253298, 1.000
 1522,   9253505,   9254797, 1.321
 1523,   9255431,   9256287, 1.001
 1524,   9256485,   9257234, 1.549
