Region,Beg,End,Count
 1360,   8451763,   8451764, 1.000
 1361,   8451786,   8451822, 1.000
 1362,   8453642,   8453714, 1.000
 1363,   8455225,   8455261, 1.000
 1364,   8456989,   8457301, 1.051
 1365,   8458579,   8458586, 1.000
 1366,   8461279,   8461690, 1.126
 1367,   8462094,   8462190, 1.010
 1368,   8462758,   8462809, 1.000
 1369,   8463117,   8463317, 1.229
 1370,   8465611,   8465629, 1.000
 1371,   8465801,   8466214, 2.703
 1372,   8466430,   8469363, 1.787
 1373,   8470208,   8471321, 1.966
 1374,   8472191,   8472519, 1.125
 1375,   8472923,   8473001, 1.000
 1376,   8477562,   8477580, 1.263
 1377,   8480429,   8480461, 1.182
 1378,   8480555,   8480565, 1.000
 1379,   8483693,   8483810, 1.000
 1380,   8485790,   8485829, 1.000
 1381,   8487125,   8487142, 1.000
 1382,   8489490,   8489508, 1.000
 1383,   8495855,   8495859, 1.000
 1384,   8496141,   8496149, 1.000
 1385,   8497531,   8497665, 1.037
 1386,   8498561,   8498743, 1.311
 1387,   8499053,   8499090, 1.000
 1388,   8499614,   8499889, 1.065
 1389,   8500982,   8501134, 1.000
 1390,   8501985,   8501989, 1.000
 1391,   8506007,   8506228, 1.000
 1392,   8506918,   8506933, 1.000
 1393,   8510096,   8510157, 1.000
 1394,   8510284,   8511254, 1.261
 1395,   8511541,   8512547, 1.948
 1396,   8513481,   8513499, 1.000
 1397,   8514921,   8514941, 1.000
 1398,   8516784,   8517480, 1.004
 1399,   8518297,   8518298, 1.000
 1400,   8519829,   8519941, 1.000
 1401,   8520231,   8521489, 1.000
 1402,   8521896,   8521912, 1.000
 1403,   8522470,   8523570, 1.216
 1404,   8525131,   8525143, 1.000
 1405,   8525151,   8525932, 1.908
 1406,   8527509,   8531401, 1.609
 1407,   8542888,   8542954, 1.000
 1408,   8548579,   8548581, 1.000
 1409,   8554876,   8555557, 1.299
 1410,   8555853,   8555928, 1.000
 1411,   8559324,   8559551, 1.982
 1412,   8564628,   8564784, 1.000
 1413,   8565744,   8565941, 1.566
 1414,   8566127,   8566197, 1.620
 1415,   8566935,   8567630, 1.000
 1416,   8568181,   8568288, 1.000
 1417,   8569075,   8569469, 1.268
 1418,   8570241,   8570474, 1.620
 1419,   8570767,   8570946, 1.000
 1420,   8573475,   8573566, 1.500
 1421,   8575325,   8575460, 1.000
 1422,   8575652,   8575674, 1.000
 1423,   8579020,   8579021, 1.000
 1424,   8579299,   8579301, 1.000
 1425,   8589162,   8589163, 1.000
 1426,   8589882,   8589889, 1.000
 1427,   8593658,   8593660, 1.000
 1428,   8594063,   8594071, 1.000
 1429,   8596976,   8597060, 1.000
 1430,   8597779,   8597834, 1.000
 1431,   8599739,   8599928, 1.000
 1432,   8602173,   8602179, 1.000
 1433,   8604948,   8605126, 1.000
 1434,   8606098,   8606361, 1.061
 1435,   8606919,   8606996, 1.000
 1436,   8609411,   8609500, 1.000
 1437,   8610302,   8612714, 2.378
 1438,   8616518,   8616556, 1.000
 1439,   8621119,   8621198, 1.775
 1440,   8622214,   8622221, 1.000
 1441,   8632341,   8632702, 1.925
 1442,   8633491,   8633495, 1.000
 1443,   8642179,   8642380, 1.000
 1444,   8643614,   8643623, 1.000
 1445,   8646255,   8647659, 1.516
 1446,   8649015,   8650373, 1.912
 1447,   8651749,   8651975, 1.000
 1448,   8652674,   8653090, 1.420
 1449,   8654285,   8654333, 1.000
 1450,   8658355,   8658421, 1.000
 1451,   8659313,   8659649, 1.430
 1452,   8661518,   8662106, 1.761
 1453,   8664191,   8666828, 1.155
 1454,   8670884,   8670954, 1.000
 1455,   8671442,   8675188, 2.195
 1456,   8680465,   8680469, 1.000
 1457,   8680643,   8680762, 1.000
 1458,   8682896,   8682911, 1.000
 1459,   8685863,   8686847, 1.000
 1460,   8687730,   8687744, 1.000
 1461,   8687773,   8687988, 2.366
 1462,   8689241,   8689373, 1.203
 1463,   8692196,   8692362, 1.162
 1464,   8706015,   8706029, 1.800
 1465,   8707888,   8707918, 1.000
 1466,   8708827,   8708831, 1.000
 1467,   8710228,   8710236, 1.000
 1468,   8710477,   8710556, 1.487
 1469,   8711565,   8711571, 1.000
 1470,   8719741,   8721669, 2.167
 1471,   8722146,   8722578, 1.120
 1472,   8723115,   8724359, 1.205
 1473,   8732616,   8732767, 1.000
 1474,   8733535,   8734259, 1.000
 1475,   8735815,   8736485, 2.592
 1476,   8736532,   8736533, 1.000
 1477,   8736556,   8736661, 1.000
 1478,   8739392,   8739469, 1.000
 1479,   8740602,   8740912, 1.582
 1480,   8748370,   8748372, 1.000
 1481,   8749388,   8749389, 1.000
 1482,   8756841,   8756854, 1.000
 1483,   8765488,   8765544, 2.386
 1484,   8766434,   8766436, 1.000
 1485,   8766656,   8766657, 1.000
 1486,   8768262,   8768314, 1.000
 1487,   8773236,   8773255, 1.000
 1488,   8776149,   8776193, 1.867
 1489,   8776242,   8776253, 1.000
 1490,   8785864,   8787048, 1.820
 1491,   8787505,   8790029, 2.054
 1492,   8790400,   8790418, 1.000
 1493,   8792272,   8792297, 1.000
 1494,   8795874,   8795967, 1.032
 1495,   8796974,   8798643, 1.645
 1496,   8798944,   8799173, 1.361
 1497,   8800575,   8800581, 1.000
 1498,   8801378,   8801388, 1.000
 1499,   8821085,   8821125, 1.000
 1500,   8824233,   8824604, 1.078
 1501,   8825819,   8825980, 1.000
 1502,   8826676,   8827784, 1.716
 1503,   8831592,   8831597, 1.000
 1504,   8838437,   8838474, 1.000
 1505,   8838860,   8839673, 1.000
 1506,   8840666,   8844013, 1.909
 1507,   8846912,   8847177, 1.000
 1508,   8848691,   8850863, 1.000
 1509,   8852424,   8852431, 1.000
 1510,   8853952,   8854074, 1.463
 1511,   8855092,   8855403, 1.000
 1512,   8855883,   8856074, 1.698
 1513,   8856829,   8857367, 1.926
 1514,   8864908,   8864922, 1.000
 1515,   8869446,   8870849, 2.094
 1516,   8870926,   8873521, 1.354
 1517,   8874922,   8874924, 1.000
 1518,   8877092,   8877097, 1.000
 1519,   8878350,   8878354, 1.000
 1520,   8880103,   8880115, 1.000
 1521,   8888345,   8888433, 1.000
 1522,   8889555,   8889559, 1.000
 1523,   8893492,   8899167, 1.830
 1524,   8903825,   8904048, 1.737
 1525,   8907523,   8907804, 2.943
 1526,   8918803,   8918809, 1.000
 1527,   8922287,   8922392, 1.000
 1528,   8923313,   8923428, 1.034
 1529,   8926093,   8926589, 1.018
 1530,   8931804,   8931805, 1.000
 1531,   8932898,   8932901, 1.000
 1532,   8934824,   8934830, 1.000
 1533,   8935166,   8935168, 1.000
 1534,   8937343,   8938147, 1.000
 1535,   8938677,   8938685, 1.000
 1536,   8939002,   8939055, 1.000
 1537,   8939164,   8939165, 1.000
 1538,   8941015,   8941025, 1.000
 1539,   8945233,   8945234, 1.000
 1540,   8949251,   8949266, 1.000
 1541,   8949451,   8949453, 1.000
 1542,   8949828,   8950382, 2.301
 1543,   8953625,   8953627, 1.000
 1544,   8956940,   8957593, 4.176
 1545,   8964317,   8964327, 1.000
 1546,   8965641,   8965656, 1.000
 1547,   8974899,   8974956, 1.000
 1548,   8977284,   8977487, 1.059
 1549,   8977659,   8977952, 1.000
 1550,   8977957,   8977980, 1.000
 1551,   8979868,   8979871, 1.000
 1552,   8980035,   8980042, 1.000
 1553,   8980383,   8980385, 1.000
 1554,   8980749,   8980756, 1.750
 1555,   8982042,   8982062, 1.000
 1556,   8982308,   8982320, 1.308
 1557,   8982794,   8982795, 1.000
 1558,   8985458,   8985459, 1.000
 1559,   8987216,   8987311, 2.021
 1560,   8989298,   8989320, 1.696
 1561,   8990469,   8990472, 1.000
 1562,   8991249,   8991547, 1.599
 1563,   8996149,   8996157, 1.000
 1564,   8997274,   8997303, 1.000
 1565,   8997744,   8997758, 1.000
 1566,   8999205,   8999208, 1.000
 1567,   8999406,   8999442, 1.054
 1568,   8999705,   8999706, 1.000
 1569,   9002400,   9002402, 1.000
 1570,   9002943,   9003424, 1.577
 1571,   9005855,   9005856, 1.000
 1572,   9006135,   9006933, 2.314
 1573,   9009708,   9009717, 1.000
 1574,   9015729,   9015735, 1.000
 1575,   9015818,   9019943, 1.698
 1576,   9019984,   9021596, 2.034
 1577,   9022005,   9022312, 1.010
 1578,   9022630,   9022997, 1.995
 1579,   9023064,   9023172, 2.009
 1580,   9023972,   9024381, 1.098
 1581,   9024661,   9024662, 1.000
 1582,   9029304,   9029627, 1.818
 1583,   9030464,   9031233, 1.001
 1584,   9035077,   9035133, 1.018
 1585,   9035925,   9036030, 1.000
 1586,   9036376,   9037112, 1.170
 1587,   9037830,   9037984, 1.000
 1588,   9039055,   9039056, 1.000
 1589,   9046397,   9046404, 1.000
 1590,   9048896,   9048909, 1.000
 1591,   9055910,   9055911, 1.000
 1592,   9056056,   9056057, 1.000
 1593,   9058489,   9058491, 1.000
 1594,   9064114,   9064171, 2.483
 1595,   9068691,   9068746, 1.000
 1596,   9069693,   9069707, 1.000
 1597,   9074168,   9074214, 1.000
 1598,   9079978,   9080013, 1.000
 1599,   9090965,   9091224, 1.000
 1600,   9092756,   9092763, 1.000
 1601,   9093232,   9093342, 1.748
 1602,   9094392,   9094398, 1.000
 1603,   9095451,   9095452, 1.000
 1604,   9096715,   9096825, 1.000
 1605,   9097563,   9097652, 2.044
 1606,   9098338,   9098339, 1.000
 1607,   9105274,   9105281, 1.000
 1608,   9105920,   9106979, 1.192
 1609,   9107270,   9109249, 1.882
 1610,   9109590,   9109603, 1.000
 1611,   9110414,   9110423, 1.000
 1612,   9112192,   9112256, 1.015
 1613,   9113071,   9113074, 1.000
 1614,   9114754,   9115514, 1.198
 1615,   9118444,   9118458, 1.000
 1616,   9118568,   9118574, 1.000
 1617,   9118743,   9118745, 1.000
 1618,   9125894,   9125904, 1.000
 1619,   9126233,   9126369, 1.000
 1620,   9127507,   9127509, 1.000
 1621,   9128704,   9128743, 1.975
 1622,   9130593,   9130694, 1.000
 1623,   9130862,   9130890, 1.000
 1624,   9131600,   9131658, 1.000
 1625,   9132066,   9132129, 1.000
 1626,   9132181,   9132789, 1.123
 1627,   9134450,   9134465, 1.375
 1628,   9134870,   9134876, 1.000
 1629,   9135244,   9135374, 1.008
 1630,   9136069,   9136078, 1.000
 1631,   9141772,   9144136, 1.092
 1632,   9144578,   9144765, 1.963
 1633,   9146051,   9147648, 1.233
 1634,   9148642,   9148759, 1.000
 1635,   9151094,   9151377, 1.310
 1636,   9151638,   9151788, 1.146
 1637,   9153309,   9153396, 1.227
 1638,   9154742,   9155720, 1.107
 1639,   9158157,   9158196, 1.000
 1640,   9160450,   9160473, 1.250
 1641,   9163347,   9163355, 1.000
 1642,   9168051,   9168059, 1.000
 1643,   9168386,   9168678, 1.096
 1644,   9171489,   9172015, 1.055
 1645,   9173999,   9174037, 1.000
 1646,   9174306,   9174422, 1.000
 1647,   9175878,   9175889, 1.000
 1648,   9177149,   9178090, 1.000
 1649,   9182769,   9182800, 1.000
 1650,   9183309,   9183399, 1.011
 1651,   9184020,   9184749, 1.038
 1652,   9184911,   9185053, 1.000
 1653,   9185111,   9185228, 1.000
 1654,   9185417,   9185664, 1.032
 1655,   9185725,   9185738, 1.000
 1656,   9187219,   9187436, 1.005
 1657,   9187746,   9187768, 1.000
 1658,   9191003,   9191033, 1.484
 1659,   9203834,   9203837, 1.000
 1660,   9205379,   9205419, 1.000
 1661,   9206257,   9206436, 1.000
 1662,   9210851,   9210874, 1.000
 1663,   9211449,   9211451, 1.000
 1664,   9212767,   9212917, 1.000
 1665,   9215242,   9215407, 1.373
 1666,   9221225,   9221229, 1.000
 1667,   9230421,   9230525, 1.171
 1668,   9232954,   9232964, 1.000
 1669,   9233775,   9233781, 1.000
 1670,   9234305,   9234664, 1.961
 1671,   9237804,   9237807, 1.000
 1672,   9238764,   9239128, 1.000
 1673,   9239754,   9239863, 1.000
 1674,   9241208,   9241335, 1.000
 1675,   9241783,   9241788, 1.000
 1676,   9242235,   9242287, 1.170
 1677,   9242356,   9242358, 1.000
 1678,   9243350,   9243351, 1.000
 1679,   9245621,   9245625, 1.000
 1680,   9246876,   9246891, 1.000
 1681,   9249419,   9249513, 1.011
 1682,   9251347,   9251348, 1.000
 1683,   9253124,   9253983, 1.295
 1684,   9254171,   9255466, 1.954
 1685,   9258468,   9258484, 1.882
 1686,   9259950,   9260386, 1.000
 1687,   9260676,   9260678, 1.000
 1688,   9277508,   9277656, 1.000
 1689,   9278712,   9278850, 1.000
 1690,   9278964,   9279084, 1.000
 1691,   9282977,   9283001, 1.000
 1692,   9283386,   9283387, 1.000
 1693,   9287731,   9287970, 2.004
 1694,   9288311,   9288323, 1.308
 1695,   9289278,   9290526, 1.018
 1696,   9290910,   9291351, 2.002
 1697,   9293607,   9293777, 1.000
 1698,   9303133,   9303139, 1.000
 1699,   9303904,   9304210, 1.710
 1700,   9307705,   9307715, 1.000
 1701,   9313771,   9313905, 2.807
 1702,   9317183,   9317238, 1.000
 1703,   9317317,   9317326, 1.000
 1704,   9319454,   9319973, 1.000
 1705,   9323486,   9323502, 1.000
 1706,   9327455,   9327468, 1.000
 1707,   9328421,   9330813, 1.146
 1708,   9330987,   9332030, 2.011
 1709,   9335008,   9335052, 1.000
 1710,   9336305,   9336463, 1.000
 1711,   9337201,   9337207, 1.000
 1712,   9338378,   9338393, 1.000
 1713,   9338812,   9338850, 1.000
 1714,   9342570,   9343015, 2.056
 1715,   9345074,   9345161, 1.000
 1716,   9351890,   9351911, 1.000
 1717,   9355536,   9355613, 1.000
 1718,   9366810,   9367173, 2.055
 1719,   9368499,   9369919, 2.264
 1720,   9375338,   9380537, 1.336
 1721,   9380996,   9381227, 1.000
 1722,   9388520,   9391587, 1.340
 1723,   9394616,   9395399, 1.295
 1724,   9396772,   9397012, 1.000
 1725,   9397208,   9401413, 1.142
 1726,   9401857,   9401897, 1.927
 1727,   9415888,   9415925, 1.342
 1728,   9421091,   9421101, 1.000
 1729,   9423501,   9423569, 1.000
 1730,   9426608,   9427096, 1.000
 1731,   9427988,   9428335, 2.287
 1732,   9435401,   9435446, 1.000
 1733,   9442810,   9442842, 1.061
 1734,   9449674,   9449675, 1.000
 1735,   9449965,   9449978, 1.000
 1736,   9450231,   9450232, 1.000
 1737,   9450959,   9451072, 1.263
 1738,   9451787,   9452482, 1.151
 1739,   9452974,   9453072, 1.000
 1740,   9453321,   9453590, 1.000
 1741,   9454282,   9454291, 1.000
 1742,   9458761,   9458994, 1.769
 1743,   9459168,   9459425, 2.198
 1744,   9460061,   9460151, 2.396
 1745,   9467041,   9467527, 1.008
 1746,   9468104,   9468108, 1.000
 1747,   9468460,   9468949, 2.449
 1748,   9471184,   9471427, 1.000
 1749,   9477122,   9477199, 2.013
 1750,   9478230,   9478264, 1.200
 1751,   9481728,   9481816, 1.787
 1752,   9483146,   9483377, 2.642
 1753,   9488538,   9488647, 1.000
 1754,   9488877,   9491791, 2.281
 1755,   9492101,   9493473, 1.396
 1756,   9493705,   9494983, 1.787
 1757,   9497901,   9497954, 1.000
 1758,   9498514,   9498559, 1.000
 1759,   9499094,   9499333, 1.050
 1760,   9503585,   9503918, 1.000
 1761,   9504387,   9505193, 1.173
 1762,   9512582,   9512666, 1.741
 1763,   9517263,   9517478, 1.981
 1764,   9517998,   9518067, 1.086
 1765,   9518952,   9519263, 2.378
 1766,   9520405,   9520630, 2.124
 1767,   9521588,   9521660, 1.000
 1768,   9528370,   9528396, 1.000
 1769,   9528585,   9528640, 1.000
 1770,   9529605,   9529636, 1.844
 1771,   9532141,   9532260, 1.000
 1772,   9533746,   9533759, 1.000
 1773,   9538534,   9538553, 1.650
 1774,   9539365,   9541556, 1.696
 1775,   9542826,   9542827, 1.000
 1776,   9542957,   9542995, 2.179
 1777,   9545250,   9545269, 1.000
 1778,   9545702,   9546150, 1.677
 1779,   9548674,   9550164, 1.995
 1780,   9550539,   9550662, 1.000
 1781,   9551784,   9551900, 1.308
 1782,   9553031,   9553061, 1.000
 1783,   9554387,   9554513, 1.000
 1784,   9554993,   9555029, 1.000
 1785,   9555233,   9556141, 2.261
 1786,   9556462,   9556504, 1.000
 1787,   9558397,   9558419, 1.000
 1788,   9559699,   9560041, 1.093
 1789,   9561939,   9563049, 1.099
 1790,   9564471,   9564543, 1.192
 1791,   9564693,   9564712, 1.000
 1792,   9566213,   9566227, 1.000
 1793,   9567085,   9567108, 1.000
 1794,   9567327,   9567480, 1.442
 1795,   9568296,   9568362, 1.000
 1796,   9568599,   9568609, 1.000
 1797,   9569238,   9569328, 1.451
 1798,   9569803,   9569804, 1.000
 1799,   9573266,   9573293, 1.286
 1800,   9573378,   9573889, 1.053
 1801,   9574224,   9574225, 1.000
 1802,   9574632,   9576091, 1.421
 1803,   9577144,   9577152, 1.000
 1804,   9577927,   9578008, 1.000
 1805,   9579236,   9583901, 1.675
 1806,   9587003,   9587289, 1.251
 1807,   9587697,   9588090, 2.320
 1808,   9591135,   9591196, 1.000
 1809,   9592075,   9593655, 1.025
 1810,   9594347,   9597525, 1.000
 1811,   9597609,   9598376, 1.538
 1812,   9599001,   9599021, 1.524
 1813,   9599277,   9599281, 1.000
 1814,   9601331,   9601406, 1.000
 1815,   9602797,   9602821, 1.000
 1816,   9603798,   9603827, 1.000
 1817,   9604254,   9604319, 1.879
 1818,   9604338,   9604348, 1.000
 1819,   9604482,   9604491, 1.000
 1820,   9605154,   9605163, 1.000
 1821,   9614996,   9615017, 1.000
 1822,   9616436,   9616484, 1.000
 1823,   9620708,   9620775, 1.132
 1824,   9621316,   9622069, 1.000
 1825,   9622756,   9623026, 1.000
 1826,   9626170,   9626456, 1.620
 1827,   9627208,   9627240, 1.000
 1828,   9627531,   9630487, 1.826
 1829,   9630568,   9630984, 2.868
 1830,   9631234,   9631379, 1.000
 1831,   9631573,   9632740, 2.334
 1832,   9633078,   9633797, 1.192
 1833,   9634121,   9637896, 1.172
 1834,   9638274,   9638592, 1.000
 1835,   9639776,   9639864, 1.000
 1836,   9640356,   9640678, 1.087
 1837,   9640795,   9643961, 2.464
 1838,   9644525,   9646892, 1.935
 1839,   9649026,   9649029, 1.000
 1840,   9649046,   9649318, 1.000
 1841,   9649385,   9649399, 1.200
 1842,   9649408,   9649462, 1.000
 1843,   9649828,   9649861, 1.000
 1844,   9651454,   9651700, 1.000
 1845,   9652889,   9652928, 1.000
 1846,   9654722,   9654815, 1.000
 1847,   9656564,   9656611, 1.979
 1848,   9661775,   9661828, 1.000
 1849,   9676072,   9676080, 1.000
 1850,   9676369,   9676374, 1.000
 1851,   9676880,   9677242, 1.680
 1852,   9677372,   9677496, 1.000
 1853,   9678387,   9682053, 3.548
 1854,   9682290,   9682424, 1.000
 1855,   9684847,   9684895, 1.061
 1856,   9687888,   9687946, 1.000
 1857,   9688150,   9688152, 1.000
 1858,   9688855,   9690623, 2.089
 1859,   9694850,   9694931, 1.000
 1860,   9695182,   9695217, 2.028
 1861,   9696508,   9696580, 1.151
 1862,   9696820,   9697122, 1.350
 1863,   9698924,   9698982, 1.847
 1864,   9700469,   9701801, 1.065
 1865,   9703154,   9704144, 1.615
 1866,   9705847,   9705934, 1.000
 1867,   9706635,   9706860, 1.000
 1868,   9706875,   9706948, 1.000
 1869,   9707166,   9707322, 1.841
 1870,   9707641,   9707736, 1.000
 1871,   9707849,   9708155, 1.000
 1872,   9708486,   9708777, 1.075
 1873,   9709424,   9709624, 3.015
 1874,   9709863,   9709902, 1.000
 1875,   9710093,   9710452, 1.792
 1876,   9714241,   9714271, 1.000
 1877,   9714855,   9715675, 3.208
 1878,   9721647,   9721903, 2.265
 1879,   9723500,   9723684, 1.124
 1880,   9732730,   9732744, 1.000
 1881,   9735392,   9735548, 1.000
 1882,   9737741,   9738430, 1.216
 1883,   9738641,   9741376, 1.059
 1884,   9741756,   9741826, 1.000
 1885,   9743000,   9743240, 1.000
 1886,   9743585,   9743687, 1.583
 1887,   9745084,   9745249, 1.584
 1888,   9747031,   9747452, 2.448
 1889,   9747532,   9747666, 3.037
 1890,   9748190,   9748206, 1.000
 1891,   9748549,   9748570, 1.000
 1892,   9757942,   9762326, 1.267
 1893,   9762797,   9762807, 1.000
 1894,   9763082,   9763532, 1.044
 1895,   9763594,   9766212, 1.068
 1896,   9768884,   9768898, 1.000
 1897,   9768976,   9769348, 1.000
 1898,   9769562,   9769571, 1.000
 1899,   9769867,   9772107, 2.235
 1900,   9772652,   9772710, 1.000
 1901,   9772809,   9772826, 1.000
 1902,   9772963,   9773019, 2.018
 1903,   9773421,   9773443, 1.000
 1904,   9774448,   9774467, 1.000
 1905,   9776176,   9776177, 1.000
 1906,   9776846,   9776847, 1.000
 1907,   9776970,   9777002, 1.000
 1908,   9777176,   9778165, 1.278
 1909,   9779286,   9779623, 1.145
 1910,   9780540,   9781190, 1.002
 1911,   9781207,   9781565, 1.490
 1912,   9781615,   9781619, 1.000
 1913,   9782838,   9782960, 1.919
 1914,   9783362,   9783425, 1.000
 1915,   9783676,   9783681, 1.000
 1916,   9786313,   9786581, 2.015
 1917,   9787892,   9788077, 2.022
 1918,   9788647,   9789103, 1.009
 1919,   9789580,   9789600, 2.048
 1920,   9790022,   9790034, 1.000
 1921,   9793488,   9793505, 1.000
 1922,   9795557,   9795693, 1.000
 1923,   9796678,   9799536, 2.170
 1924,   9801657,   9802017, 1.199
 1925,   9802369,   9806552, 1.679
 1926,   9806915,   9807964, 1.026
 1927,   9810031,   9810046, 1.000
 1928,   9810135,   9810406, 2.408
 1929,   9811085,   9811235, 1.636
 1930,   9811682,   9811712, 1.000
 1931,   9811826,   9812022, 1.614
 1932,   9818858,   9818867, 1.000
 1933,   9828031,   9828259, 1.345
 1934,   9832671,   9833084, 1.857
 1935,   9833564,   9834571, 1.318
 1936,   9834990,   9835534, 1.088
 1937,   9836556,   9837253, 1.352
 1938,   9837830,   9838257, 1.000
 1939,   9839041,   9839330, 1.597
 1940,   9839397,   9839399, 1.000
 1941,   9840773,   9841040, 1.959
 1942,   9842070,   9842078, 1.000
 1943,   9842131,   9842162, 1.000
 1944,   9847788,   9848469, 1.789
 1945,   9848936,   9849012, 1.000
 1946,   9849035,   9849049, 1.000
 1947,   9849871,   9849957, 1.000
 1948,   9850092,   9850414, 1.000
 1949,   9851739,   9851929, 1.780
 1950,   9856857,   9857227, 1.000
 1951,   9857358,   9857501, 1.528
 1952,   9858796,   9858851, 1.000
 1953,   9862564,   9862598, 1.314
 1954,   9865336,   9865385, 1.000
 1955,   9872189,   9872209, 1.000
 1956,   9872531,   9872988, 1.000
 1957,   9873633,   9873795, 1.000
 1958,   9874236,   9874463, 1.026
 1959,   9875683,   9875689, 1.000
 1960,   9875818,   9875867, 1.380
 1961,   9885978,   9885982, 1.000
 1962,   9890978,   9890985, 1.000
 1963,   9892742,   9892744, 1.000
 1964,   9892886,   9892887, 1.000
 1965,   9897508,   9897608, 1.158
 1966,   9898983,   9899006, 1.000
 1967,   9908068,   9908199, 1.000
 1968,   9910611,   9910612, 1.000
 1969,   9913125,   9913126, 1.000
 1970,   9916071,   9916076, 1.000
 1971,   9916894,   9916916, 1.000
 1972,   9917306,   9917701, 1.336
 1973,   9918824,   9918833, 1.000
 1974,   9928095,   9928793, 1.216
 1975,   9928944,   9929068, 1.936
 1976,   9944282,   9944284, 1.000
 1977,   9945884,   9945924, 1.000
 1978,   9949944,   9949984, 1.000
 1979,   9959936,   9959941, 1.000
 1980,   9962514,   9962571, 1.000
 1981,   9963120,   9963333, 2.005
 1982,   9963795,   9964043, 2.570
 1983,   9970384,   9970449, 1.000
 1984,   9971869,   9971893, 1.360
 1985,   9971988,   9972088, 1.000
 1986,   9972234,   9972446, 1.000
 1987,   9972833,   9974464, 1.530
 1988,   9975124,   9975343, 1.195
 1989,   9976120,   9977119, 1.000
 1990,   9977632,   9978091, 1.000
 1991,   9980052,   9980090, 1.000
 1992,   9980576,   9984057, 1.816
 1993,   9986462,   9989296, 1.857
 1994,   9990043,   9990273, 1.000
 1995,   9993106,   9993909, 1.369
 1996,   9994145,   9995754, 2.783
 1997,   9998121,   9998168, 1.000
 1998,  10006137,  10006204, 1.191
 1999,  10008162,  10008380, 1.000
 2000,  10011600,  10011604, 1.000
 2001,  10012531,  10012576, 1.000
 2002,  10013307,  10013343, 1.000
 2003,  10018137,  10019032, 2.422
 2004,  10019689,  10020089, 1.000
 2005,  10020197,  10021630, 1.305
 2006,  10022065,  10022120, 1.000
 2007,  10028153,  10028172, 1.150
 2008,  10032898,  10032925, 1.000
 2009,  10035727,  10035744, 1.000
 2010,  10044843,  10044921, 1.139
 2011,  10048106,  10048277, 1.058
 2012,  10049202,  10049215, 1.000
 2013,  10049861,  10050167, 1.166
 2014,  10050456,  10050488, 1.000
 2015,  10050713,  10050894, 1.495
 2016,  10056880,  10057116, 1.042
 2017,  10059583,  10059822, 1.163
 2018,  10062669,  10062670, 1.000
 2019,  10064565,  10064569, 1.000
 2020,  10064936,  10065394, 1.000
 2021,  10065635,  10065657, 1.000
 2022,  10065761,  10065762, 1.000
 2023,  10067793,  10067898, 1.000
 2024,  10074964,  10075408, 1.000
 2025,  10076264,  10076321, 1.000
 2026,  10083933,  10087971, 1.033
 2027,  10092557,  10092629, 1.000
 2028,  10093421,  10093730, 2.539
 2029,  10099553,  10099640, 1.000
 2030,  10102041,  10102046, 1.000
 2031,  10104065,  10104310, 1.581
 2032,  10107389,  10107418, 1.000
 2033,  10109927,  10109976, 1.000
 2034,  10110115,  10110178, 1.047
 2035,  10112072,  10112333, 1.065
 2036,  10113135,  10113198, 1.000
 2037,  10113206,  10113231, 1.000
 2038,  10117019,  10117212, 1.005
 2039,  10119188,  10119355, 1.000
 2040,  10121442,  10121587, 2.007
 2041,  10122650,  10122761, 1.393
 2042,  10128701,  10128838, 1.181
 2043,  10131684,  10132164, 2.029
 2044,  10135195,  10135223, 1.000
 2045,  10138046,  10138194, 1.436
 2046,  10138241,  10138256, 1.000
 2047,  10141923,  10141971, 1.000
 2048,  10145113,  10145220, 1.000
 2049,  10158710,  10171151, 1.298
 2050,  10181749,  10181835, 1.000
 2051,  10187688,  10187755, 1.735
 2052,  10191206,  10191293, 1.364
 2053,  10195700,  10195739, 1.950
 2054,  10199989,  10200563, 1.002
 2055,  10201684,  10201793, 1.000
 2056,  10204176,  10204319, 1.174
 2057,  10204628,  10204654, 1.000
 2058,  10209007,  10209018, 1.000
 2059,  10209139,  10209202, 1.000
 2060,  10210615,  10210669, 1.127
 2061,  10210820,  10210830, 1.000
 2062,  10214339,  10214342, 1.000
 2063,  10214575,  10214587, 1.000
 2064,  10214867,  10214918, 1.038
 2065,  10222792,  10222902, 1.423
 2066,  10223134,  10223152, 1.000
 2067,  10223838,  10223861, 1.000
 2068,  10224759,  10225038, 2.539
 2069,  10226413,  10226515, 1.000
 2070,  10232914,  10232920, 1.000
 2071,  10235527,  10235596, 1.000
 2072,  10238426,  10238577, 1.053
 2073,  10240327,  10240330, 1.000
 2074,  10240425,  10240426, 1.000
 2075,  10241887,  10242804, 1.135
 2076,  10244198,  10244221, 1.000
 2077,  10244572,  10244762, 1.000
 2078,  10245860,  10245889, 1.000
 2079,  10245897,  10245955, 1.000
 2080,  10246893,  10247570, 1.391
 2081,  10248546,  10248548, 1.000
 2082,  10250103,  10250138, 1.000
 2083,  10251044,  10251071, 1.000
 2084,  10251374,  10251683, 1.000
 2085,  10251983,  10252015, 1.000
 2086,  10253542,  10254173, 1.972
 2087,  10255585,  10255714, 1.000
 2088,  10256096,  10256371, 2.072
 2089,  10258931,  10258950, 1.000
 2090,  10260892,  10260976, 1.882
 2091,  10261847,  10263033, 1.000
 2092,  10263425,  10264038, 1.243
 2093,  10265168,  10265341, 1.149
 2094,  10266390,  10266398, 1.000
 2095,  10267341,  10267421, 1.000
